Yr,Rnd,Pick,Draft Position,DP Normalizado,Tm,Tm #,Tm # Normalizado,Player,Pos,Pos #,Pos # Normalizado,Age,Age Normalizado,CarAV,AvgAV,AvgAV Categorizado,College/Univ,College #,College # Normalizado,Conference,Conference #,Conference # Norm,NFL.com Grade,SPORQ,SPORQ Normalizado
2015,2,56,5,"0,4444444444",PIT,15,"0,4545454545",Senquez Golson\GolsSe00,CB,6,"0,4285714286",22,"0,3333333333",0,"0,0000000000",0,Mississippi,50,"0,3184713376",SEC,1,"0,0769230769","0,4419889503","175,8451574000","0,4560145881"
2015,2,57,5,"0,4444444444",STL,7,"0,2121212121",Rob Havenstein\HaveRo00,T,10,"0,7142857143",23,"0,5000000000",17,"4,2500000000",2,Wisconsin,14,"0,0891719745",Big10,6,"0,4615384615","0,4392265193","162,3807151000","0,3092083642"
2015,2,59,5,"0,4444444444",DEN,21,"0,6363636364",Ty Sambrailo\SambTy00,T,10,"0,7142857143",23,"0,5000000000",5,"1,2500000000",1,Colorado St.,114,"0,7261146497",MW,5,"0,3846153846","0,3977900552","173,7399733000","0,4330612328"
2015,2,61,5,"0,4444444444",TAM,19,"0,5757575758",Ali Marpet\MarpAl00,C,12,"0,8571428571",22,"0,3333333333",18,"4,5000000000",2,Hobart,136,"0,8662420382",Div3,13,"1,0000000000","0,4226519337","194,6713992000","0,6612818697"
2015,2,62,5,"0,4444444444",GNB,18,"0,5454545455",Quinten Rollins\RollQu00,CB,6,"0,4285714286",23,"0,5000000000",7,"1,7500000000",1,Miami (OH),137,"0,8726114650",MAC,12,"0,9230769231","0,4751381215","182,3454119000","0,5268885090"
2015,2,63,5,"0,4444444444",SEA,8,"0,2424242424",Frank Clark\ClarFr01,DE,1,"0,0714285714",22,"0,3333333333",13,"3,2500000000",2,Michigan,41,"0,2611464968",Big10,6,"0,4615384615","0,4419889503","210,0929479000","0,8294269203"
2015,2,64,5,"0,4444444444",NWE,13,"0,3939393939",Jordan Richards\RichJo00,S,8,"0,5714285714",22,"0,3333333333",6,"1,5000000000",1,Stanford,0,"0,0000000000",PAC12,0,"0,0000000000","0,3342541436","175,2022439000","0,4490047394"
2015,3,65,6,"0,5555555556",IND,0,"0,0000000000",D'Joun Smith\SmitDJ00,CB,6,"0,4285714286",22,"0,3333333333",0,"0,0000000000",0,Florida Atlantic,68,"0,4331210191",CUSA,11,"0,8461538462","0,4613259669","186,0526752000","0,5673097395"
2015,3,66,6,"0,5555555556",TEN,12,"0,3636363636",Jeremiah Poutasi\PoutJe00,G,9,"0,6428571429",21,"0,1666666667",4,"1,0000000000",1,Utah,46,"0,2929936306",PAC12,0,"0,0000000000","0,3563535912","170,1260476000","0,3936576858"
2015,3,68,6,"0,5555555556",OAK,30,"0,9090909091",Clive Walford\WalfCl00,TE,11,"0,7857142857",23,"0,5000000000",7,"1,7500000000",1,Miami (FL),37,"0,2356687898",ACC,2,"0,1538461538","0,4143646409","188,5273327000","0,5942915569"
2015,3,69,6,"0,5555555556",SEA,8,"0,2424242424",Tyler Lockett\LockTy00,WR,2,"0,1428571429",22,"0,3333333333",20,"5,0000000000",3,Kansas St.,92,"0,5859872611",Big12,4,"0,3076923077","0,4447513812","185,4555786000","0,5607994441"
2015,3,74,6,"0,5555555556",NYG,20,"0,6060606061",Owamagbe Odighizuwa\OdigOw00,DE,1,"0,0714285714",23,"0,5000000000",1,"0,2500000000",0,UCLA,81,"0,5159235669",PAC12,0,"0,0000000000","0,5000000000","216,2723835000","0,8968028714"
2015,3,76,6,"0,5555555556",KAN,5,"0,1515151515",Chris Conley\ConlCh00,WR,2,"0,1428571429",22,"0,3333333333",9,"2,2500000000",1,Georgia,23,"0,1464968153",SEC,1,"0,0769230769","0,4447513812","216,7264373000","0,9017535350"
2015,3,78,6,"0,5555555556",NOR,31,"0,9393939394",P.J. Williams\WillP.00,CB,6,"0,4285714286",22,"0,3333333333",4,"1,0000000000",1,Florida St.,48,"0,3057324841",ACC,2,"0,1538461538","0,4779005525","193,8421994000","0,6522408943"
2015,3,79,6,"0,5555555556",SFO,25,"0,7575757576",Eli Harold\HaroEl00,OLB,5,"0,3571428571",21,"0,1666666667",12,"3,0000000000",2,Virginia,76,"0,4840764331",ACC,2,"0,1538461538","0,5801104972","202,1297804000","0,7426024886"
2015,3,80,6,"0,5555555556",DET,14,"0,4242424242",Alex Carter\CartAl01,CB,6,"0,4285714286",20,"0,0000000000",0,"0,0000000000",0,Stanford,0,"0,0000000000",PAC12,0,"0,0000000000","0,4088397790","192,0871507000","0,6331051539"
2015,3,81,6,"0,5555555556",BUF,4,"0,1212121212",John Miller\MillJo04,G,9,"0,6428571429",22,"0,3333333333",15,"3,7500000000",2,Louisville,111,"0,7070063694",ACC,2,"0,1538461538","0,3784530387","170,1209044000","0,3936016081"
2015,3,82,6,"0,5555555556",NYJ,9,"0,2727272727",Lorenzo Mauldin\MaulLo00,OLB,5,"0,3571428571",22,"0,3333333333",4,"1,0000000000",1,Louisville,111,"0,7070063694",ACC,2,"0,1538461538","0,4502762431","179,8243594000","0,4994008352"
2015,3,83,6,"0,5555555556",SDG,10,"0,3030303030",Craig Mager\MageCr00,CB,6,"0,4285714286",23,"0,5000000000",4,"1,0000000000",1,Texas St.,138,"0,8789808917",SB,8,"0,6153846154","0,4033149171","201,1510441000","0,7319310789"
2015,3,84,6,"0,5555555556",PHI,6,"0,1818181818",Jordan Hicks\HickJo00,OLB,5,"0,3571428571",23,"0,5000000000",15,"3,7500000000",2,Texas,74,"0,4713375796",Big12,4,"0,3076923077","0,3950276243","204,1937581000","0,7651065601"
2015,3,87,6,"0,5555555556",PIT,15,"0,4545454545",Sammie Coates\CoatSa00,WR,2,"0,1428571429",22,"0,3333333333",4,"1,0000000000",1,Auburn,56,"0,3566878981",SEC,1,"0,0769230769","0,4392265193","210,1205658000","0,8297280453"
2015,3,89,6,"0,5555555556",STL,7,"0,2121212121",Sean Mannion\MannSe00,QB,0,"0,0000000000",23,"0,5000000000",1,"0,2500000000",0,Oregon St.,85,"0,5414012739",PAC12,0,"0,0000000000","0,3397790055","161,0267604000","0,2944458533"
2015,3,90,6,"0,5555555556",BAL,24,"0,7272727273",Carl Davis\DaviCa01,DT,4,"0,2857142857",23,"0,5000000000",7,"1,7500000000",1,Iowa,12,"0,0764331210",Big10,6,"0,4615384615","0,5276243094","191,1638093000","0,6230377288"
2015,3,91,6,"0,5555555556",DAL,2,"0,0606060606",Chaz Green\GreeCh02,T,10,"0,7142857143",23,"0,5000000000",4,"1,0000000000",1,Florida,51,"0,3248407643",SEC,1,"0,0769230769","0,3867403315","180,5486627000","0,5072980975"
2015,3,93,6,"0,5555555556",IND,0,"0,0000000000",Henry Anderson\AndeHe00,DE,1,"0,0714285714",24,"0,6666666667",10,"2,5000000000",1,Stanford,0,"0,0000000000",PAC12,0,"0,0000000000","0,4254143646","194,8087353000","0,6627792800"
2015,3,94,6,"0,5555555556",GNB,18,"0,5454545455",Ty Montgomery\MontTy01,WR,2,"0,1428571429",22,"0,3333333333",12,"3,0000000000",2,Stanford,0,"0,0000000000",PAC12,0,"0,0000000000","0,3895027624","200,0174778000","0,7195715185"
2015,3,95,6,"0,5555555556",WAS,26,"0,7878787879",Matt Jones\JoneMa04,RB,3,"0,2142857143",22,"0,3333333333",10,"2,5000000000",1,Florida,51,"0,3248407643",SEC,1,"0,0769230769","0,3563535912","181,1862359000","0,5142497195"
2015,3,96,6,"0,5555555556",CLE,22,"0,6666666667",Xavier Cooper\CoopXa00,DT,4,"0,2857142857",23,"0,5000000000",4,"1,0000000000",1,Washington St.,104,"0,6624203822",PAC12,0,"0,0000000000","0,3950276243","193,6244779000","0,6498670217"
2015,3,97,6,"0,5555555556",NWE,13,"0,3939393939",Geneo Grissom\GrisGe00,DE,1,"0,0714285714",23,"0,5000000000",3,"0,7500000000",0,Oklahoma,38,"0,2420382166",Big12,4,"0,3076923077","0,3535911602","196,8661453000","0,6852117422"
2015,3,98,6,"0,5555555556",KAN,5,"0,1515151515",Steven Nelson\NelsSt01,CB,6,"0,4285714286",22,"0,3333333333",8,"2,0000000000",1,Oregon St.,85,"0,5414012739",PAC12,0,"0,0000000000","0,4033149171","182,9751851000","0,5337550856"
2015,3,99,6,"0,5555555556",CIN,17,"0,5151515152",Paul Dawson\DawsPa00,ILB,5,"0,3571428571",22,"0,3333333333",1,"0,2500000000",0,TCU,60,"0,3821656051",Big12,4,"0,3076923077","0,5027624309","166,3454512000","0,3524368859"
2015,4,100,7,"0,6666666667",TEN,12,"0,3636363636",Angelo Blackson\BlacAn00,DT,4,"0,2857142857",22,"0,3333333333",4,"1,0000000000",1,Auburn,56,"0,3566878981",SEC,1,"0,0769230769","0,3176795580","187,7126294000","0,5854086405"
2015,4,101,7,"0,6666666667",NWE,13,"0,3939393939",Trey Flowers\FlowTr00,DE,1,"0,0714285714",22,"0,3333333333",16,"4,0000000000",2,Arkansas,44,"0,2802547771",SEC,1,"0,0769230769","0,4254143646","200,4251957000","0,7240169700"
2015,4,102,7,"0,6666666667",CAR,3,"0,0909090909",Daryl Williams\WillDa06,G,9,"0,6428571429",23,"0,5000000000",19,"4,7500000000",2,Oklahoma,38,"0,2420382166",Big12,4,"0,3076923077","0,3729281768","168,3573189000","0,3743727889"
2015,4,103,7,"0,6666666667",NYJ,9,"0,2727272727",Bryce Petty\PettBr01,QB,0,"0,0000000000",24,"0,6666666667",4,"1,0000000000",1,Baylor,10,"0,0636942675",Big12,4,"0,3076923077","0,3839779006","190,4982145000","0,6157805802"
2015,4,105,7,"0,6666666667",WAS,26,"0,7878787879",Jamison Crowder\CrowJa00,WR,2,"0,1428571429",22,"0,3333333333",18,"4,5000000000",2,Duke,122,"0,7770700637",ACC,2,"0,1538461538","0,3563535912","172,9460376000","0,4244047508"
2015,4,106,7,"0,6666666667",CHI,11,"0,3333333333",Jeremy Langford\LangJe00,RB,3,"0,2142857143",23,"0,5000000000",8,"2,0000000000",1,Michigan St.,26,"0,1656050955",Big10,6,"0,4615384615","0,3895027624","183,3846794000","0,5382199057"
2015,4,107,7,"0,6666666667",ATL,29,"0,8787878788",Justin Hardy\HardJu00,WR,2,"0,1428571429",23,"0,5000000000",6,"1,5000000000",1,East Carolina,139,"0,8853503185",AA,3,"0,2307692308","0,3425414365","178,8232022000","0,4884849647"
2015,4,108,7,"0,6666666667",TEN,12,"0,3636363636",Jalston Fowler\FowlJa00,FB,14,"1,0000000000",25,"0,8333333333",0,"0,0000000000",0,Alabama,80,"0,5095541401",SEC,1,"0,0769230769","0,2900552486","184,9542961000","0,5553338340"
2015,4,109,7,"0,6666666667",IND,0,"0,0000000000",Clayton Geathers\GeatCl00,S,8,"0,5714285714",23,"0,5000000000",5,"1,2500000000",1,Central Florida,34,"0,2165605096",AA,3,"0,2307692308","0,2983425414","190,4221672000","0,6149514172"
2015,4,110,7,"0,6666666667",MIN,1,"0,0303030303",T.J. Clemmings\ClemT.00,T,10,"0,7142857143",23,"0,5000000000",15,"3,7500000000",2,Pittsburgh,110,"0,7006369427",ACC,2,"0,1538461538","0,5441988950","192,1750706000","0,6340637669"
2015,4,113,7,"0,6666666667",DET,14,"0,4242424242",Gabe Wright\WrigGa00,DT,4,"0,2857142857",23,"0,5000000000",1,"0,2500000000",0,Auburn,56,"0,3566878981",SEC,1,"0,0769230769","0,4392265193","176,3953083000","0,4620130227"
2015,4,114,7,"0,6666666667",MIA,27,"0,8181818182",Jamil Douglas\DougJa00,G,9,"0,6428571429",23,"0,5000000000",3,"0,7500000000",0,Arizona St.,119,"0,7579617834",PAC12,0,"0,0000000000","0,3480662983","170,6370191000","0,3992289374"
2015,4,117,7,"0,6666666667",SFO,25,"0,7575757576",Blake Bell\BellBl00,TE,11,"0,7857142857",24,"0,6666666667",2,"0,5000000000",0,Oklahoma,38,"0,2420382166",Big12,4,"0,3076923077","0,3618784530","188,0984233000","0,5896150491"
2015,4,118,7,"0,6666666667",KAN,5,"0,1515151515",Ramik Wilson\WilsRa00,ILB,5,"0,3571428571",23,"0,5000000000",12,"3,0000000000",2,Georgia,23,"0,1464968153",SEC,1,"0,0769230769","0,4060773481","179,7260669000","0,4983291271"
2015,4,119,7,"0,6666666667",STL,7,"0,2121212121",Andrew Donnal\DonnAn00,T,10,"0,7142857143",23,"0,5000000000",4,"1,0000000000",1,Iowa,12,"0,0764331210",Big10,6,"0,4615384615","0,3674033149","175,5200081000","0,4524694030"
2015,4,120,7,"0,6666666667",CIN,17,"0,5151515152",Josh Shaw\ShawJo00,CB,6,"0,4285714286",23,"0,5000000000",7,"1,7500000000",1,USC,1,"0,0063694268",PAC12,0,"0,0000000000","0,4198895028","200,3759390000","0,7234799117"
2015,4,121,7,"0,6666666667",PIT,15,"0,4545454545",Doran Grant\GranDo00,CB,6,"0,4285714286",22,"0,3333333333",0,"0,0000000000",0,Ohio St.,27,"0,1719745223",Big10,6,"0,4615384615","0,3977900552","177,1257168000","0,4699768515"
2015,4,122,7,"0,6666666667",BAL,24,"0,7272727273",Za'Darius Smith\SmitZa00,DE,1,"0,0714285714",22,"0,3333333333",8,"2,0000000000",1,Kentucky,83,"0,5286624204",SEC,1,"0,0769230769","0,3922651934","181,1587067000","0,5139495617"
2015,4,123,7,"0,6666666667",CLE,22,"0,6666666667",Vince Mayle\MaylVi00,WR,2,"0,1428571429",24,"0,6666666667",0,"0,0000000000",0,Washington St.,104,"0,6624203822",PAC12,0,"0,0000000000","0,3950276243","190,4165748000","0,6148904419"
2015,4,124,7,"0,6666666667",TAM,19,"0,5757575758",Kwon Alexander\AlexKw00,OLB,5,"0,3571428571",21,"0,1666666667",21,"5,2500000000",3,LSU,2,"0,0127388535",SEC,1,"0,0769230769","0,4198895028","195,7886551000","0,6734635937"
2015,4,125,7,"0,6666666667",BAL,24,"0,7272727273",Javorius Allen\AlleJa01,RB,3,"0,2142857143",24,"0,6666666667",12,"3,0000000000",2,USC,1,"0,0063694268",PAC12,0,"0,0000000000","0,3867403315","189,9294573000","0,6095792764"
2015,4,126,7,"0,6666666667",SFO,25,"0,7575757576",Mike Davis\DaviMi01,RB,3,"0,2142857143",22,"0,3333333333",4,"1,0000000000",1,South Carolina,4,"0,0254777070",SEC,1,"0,0769230769","0,3950276243","185,5943064000","0,5623120284"
2015,4,127,7,"0,6666666667",DAL,2,"0,0606060606",Damien Wilson\WilsDa02,ILB,5,"0,3571428571",22,"0,3333333333",8,"2,0000000000",1,Minnesota,112,"0,7133757962",Big10,6,"0,4615384615","0,3149171271","198,1310512000","0,6990033316"
2015,4,129,7,"0,6666666667",GNB,18,"0,5454545455",Jake Ryan\RyanJa00,OLB,5,"0,3571428571",23,"0,5000000000",14,"3,5000000000",2,Michigan,41,"0,2611464968",Big10,6,"0,4615384615","0,3674033149","194,9365500000","0,6641728760"
2015,4,130,7,"0,6666666667",SEA,8,"0,2424242424",Terry Poole\PoolTe00,G,9,"0,6428571429",23,"0,5000000000",0,"0,0000000000",0,San Diego St.,71,"0,4522292994",MW,5,"0,3846153846","0,2983425414","189,0049865000","0,5994995372"
2015,4,134,7,"0,6666666667",SEA,8,"0,2424242424",Mark Glowinski\GlowMa00,G,9,"0,6428571429",23,"0,5000000000",9,"2,2500000000",1,West Virginia,7,"0,0445859873",Big12,4,"0,3076923077","0,4116022099","190,8064539000","0,6191413924"
2015,5,137,8,"0,7777777778",ATL,29,"0,8787878788",Grady Jarrett\JarrGr00,NT,4,"0,2857142857",22,"0,3333333333",16,"4,0000000000",2,Clemson,20,"0,1273885350",ACC,2,"0,1538461538","0,4972375691","195,4477015000","0,6697460903"
2015,5,139,8,"0,7777777778",JAX,23,"0,6969696970",Rashad Greene\GreeRa00,WR,2,"0,1428571429",22,"0,3333333333",2,"0,5000000000",0,Florida St.,48,"0,3057324841",ACC,2,"0,1538461538","0,4254143646","184,3186014000","0,5484026937"
2015,5,140,8,"0,7777777778",OAK,30,"0,9090909091",Ben Heeney\HeenBe00,ILB,5,"0,3571428571",23,"0,5000000000",3,"0,7500000000",0,Kansas,95,"0,6050955414",Big12,4,"0,3076923077","0,3453038674","198,1176208000","0,6988568965"
2015,5,141,8,"0,7777777778",WAS,26,"0,7878787879",Martrell Spaight\SpaiMa00,OLB,5,"0,3571428571",22,"0,3333333333",6,"1,5000000000",1,Arkansas,44,"0,2802547771",SEC,1,"0,0769230769","0,3563535912","186,9641745000","0,5772480472"
2015,5,142,8,"0,7777777778",CHI,11,"0,3333333333",Adrian Amos\AmosAd00,S,8,"0,5714285714",22,"0,3333333333",14,"3,5000000000",2,Penn St.,61,"0,3885350318",Big10,6,"0,4615384615","0,4005524862","195,5961243000","0,6713643817"
2015,5,143,8,"0,7777777778",MIN,1,"0,0303030303",MyCole Pruitt\PruiMy00,TE,11,"0,7857142857",23,"0,5000000000",1,"0,2500000000",0,Southern Illinois,140,"0,8917197452",Div1,9,"0,6923076923","0,3453038674","198,2431219000","0,7002252668"
2015,5,145,8,"0,7777777778",MIA,27,"0,8181818182",Bobby McCain\McCaBo01,CB,6,"0,4285714286",22,"0,3333333333",9,"2,2500000000",1,Memphis,5,"0,0318471338",AA,3,"0,2307692308","0,3950276243","200,9120114000","0,7293248448"
2015,5,146,8,"0,7777777778",MIN,1,"0,0303030303",Stefon Diggs\DiggSt00,WR,2,"0,1428571429",21,"0,1666666667",23,"5,7500000000",3,Maryland,141,"0,8980891720",Big10,6,"0,4615384615","0,4116022099","177,4960774000","0,4740149869"
2015,5,147,8,"0,7777777778",GNB,18,"0,5454545455",Brett Hundley\HundBr00,QB,0,"0,0000000000",22,"0,3333333333",5,"1,2500000000",1,UCLA,81,"0,5159235669",PAC12,0,"0,0000000000","0,3701657459","197,2403430000","0,6892917145"
2015,5,149,8,"0,7777777778",MIA,27,"0,8181818182",Jay Ajayi\AjayJa00,RB,3,"0,2142857143",22,"0,3333333333",18,"4,5000000000",2,Boise St.,9,"0,0573248408",MW,5,"0,3846153846","0,4447513812","198,5199097000","0,7032431542"
2015,5,152,8,"0,7777777778",NYJ,9,"0,2727272727",Jarvis Harrison\HarrJa02,G,9,"0,6428571429",23,"0,5000000000",0,"0,0000000000",0,Texas A&M,70,"0,4458598726",SEC,1,"0,0769230769","0,4751381215","188,7905108000","0,5971610543"
2015,5,153,8,"0,7777777778",SDG,10,"0,3030303030",Kyle Emanuel\EmanKy00,OLB,5,"0,3571428571",24,"0,6666666667",13,"3,2500000000",2,North Dakota St.,118,"0,7515923567",Div1,9,"0,6923076923","0,4060773481","198,3909451000","0,7018370206"
2015,5,154,8,"0,7777777778",NOR,31,"0,9393939394",Tyeler Davison\DaviTy01,DT,4,"0,2857142857",22,"0,3333333333",14,"3,5000000000",2,Fresno St.,116,"0,7388535032",MW,5,"0,3846153846","0,4116022099","196,0473866000","0,6762846088"
2015,5,155,8,"0,7777777778",BUF,4,"0,1212121212",Karlos Williams\WillKa01,RB,3,"0,2142857143",22,"0,3333333333",4,"1,0000000000",1,Florida St.,48,"0,3057324841",ACC,2,"0,1538461538","0,3977900552","184,4215626000","0,5495253058"
2015,5,156,8,"0,7777777778",MIA,27,"0,8181818182",Tony Lippett\LippTo00,WR,2,"0,1428571429",23,"0,5000000000",6,"1,5000000000",1,Michigan St.,26,"0,1656050955",Big10,6,"0,4615384615","0,3480662983","175,3509002000","0,4506255767"
2015,5,160,8,"0,7777777778",PIT,15,"0,4545454545",Jesse James\JameJe00,TE,11,"0,7857142857",21,"0,1666666667",7,"1,7500000000",1,Penn St.,61,"0,3885350318",Big10,6,"0,4615384615","0,3232044199","196,0656709000","0,6764839671"
2015,5,162,8,"0,7777777778",TAM,19,"0,5757575758",Kenny Bell\BellKe02,WR,2,"0,1428571429",23,"0,5000000000",0,"0,0000000000",0,Nebraska,28,"0,1783439490",Big10,6,"0,4615384615","0,3729281768","200,1213183000","0,7207037177"
2015,5,163,8,"0,7777777778",DAL,2,"0,0606060606",Ryan Russell\RussRy00,DE,1,"0,0714285714",23,"0,5000000000",4,"1,0000000000",1,Purdue,129,"0,8216560510",Big10,6,"0,4615384615","0,2983425414","195,0711266000","0,6656401988"
2015,5,164,8,"0,7777777778",DEN,21,"0,6363636364",Lorenzo Doss\DossLo00,CB,6,"0,4285714286",21,"0,1666666667",0,"0,0000000000",0,Tulane,127,"0,8089171975",AA,3,"0,2307692308","0,3701657459","168,0842970000","0,3713959619"
2015,5,168,8,"0,7777777778",DET,14,"0,4242424242",Michael Burton\BurtMi00,FB,14,"1,0000000000",23,"0,5000000000",0,"0,0000000000",0,Rutgers,42,"0,2675159236",Big10,6,"0,4615384615","0,2320441989","188,9335149000","0,5987202642"
2015,5,170,8,"0,7777777778",SEA,8,"0,2424242424",Tye Smith\SmitTy01,CB,6,"0,4285714286",22,"0,3333333333",1,"0,2500000000",0,Towson,142,"0,9044585987",Div1,9,"0,6923076923","0,2458563536","190,1404151000","0,6118794027"
2015,5,171,8,"0,7777777778",BAL,24,"0,7272727273",Nick Boyle\BoylNi00,TE,11,"0,7857142857",22,"0,3333333333",3,"0,7500000000",0,Delaware,143,"0,9108280255",Div1,9,"0,6923076923","0,3397790055","186,0369541000","0,5671383284"
2015,5,175,8,"0,7777777778",HOU,16,"0,4848484848",Keith Mumphery\MumpKe00,WR,2,"0,1428571429",23,"0,5000000000",2,"0,5000000000",0,Michigan St.,26,"0,1656050955",Big10,6,"0,4615384615","0,2320441989","186,0366530000","0,5671350454"
2015,5,176,8,"0,7777777778",BAL,24,"0,7272727273",Robert Myers\MyerRo01,G,9,"0,6428571429",23,"0,5000000000",0,"0,0000000000",0,Tennessee St.,128,"0,8152866242",MAC,12,"0,9230769231","0,2872928177","163,8742388000","0,3254926313"
2015,6,179,9,"0,8888888889",OAK,30,"0,9090909091",Max Valles\VallMa00,OLB,5,"0,3571428571",21,"0,1666666667",0,"0,0000000000",0,Virginia,76,"0,4840764331",ACC,2,"0,1538461538","0,3729281768","192,6589509000","0,6393396363"
2015,6,181,9,"0,8888888889",WAS,26,"0,7878787879",Kyshoen Jarrett\JarrKy00,S,8,"0,5714285714",22,"0,3333333333",2,"0,5000000000",0,Virginia Tech,16,"0,1019108280",ACC,2,"0,1538461538","0,3370165746","169,9801605000","0,3920670418"
2015,6,184,9,"0,8888888889",TAM,19,"0,5757575758",Kaelin Clay\ClayKa00,WR,2,"0,1428571429",23,"0,5000000000",3,"0,7500000000",0,Utah,46,"0,2929936306",PAC12,0,"0,0000000000","0,2790055249","171,9986812000","0,4140754841"
2015,6,185,9,"0,8888888889",MIN,1,"0,0303030303",Tyrus Thompson\ThomTy01,T,10,"0,7142857143",23,"0,5000000000",0,"0,0000000000",0,Oklahoma,38,"0,2420382166",Big12,4,"0,3076923077","0,3784530387","175,9170203000","0,4567981275"
2015,6,186,9,"0,8888888889",NYG,20,"0,6060606061",Geremy Davis\DaviGe00,WR,2,"0,1428571429",23,"0,5000000000",0,"0,0000000000",0,Connecticut,25,"0,1592356688",AA,3,"0,2307692308","0,2237569061","197,1645228000","0,6884650277"
2015,6,189,9,"0,8888888889",CLE,22,"0,6666666667",Charles Gaines\GainCh00,CB,6,"0,4285714286",22,"0,3333333333",1,"0,2500000000",0,Louisville,111,"0,7070063694",ACC,2,"0,1538461538","0,4475138122","180,8803004000","0,5109140273"
2015,6,192,9,"0,8888888889",SDG,10,"0,3030303030",Darius Philon\PhilDa01,DT,4,"0,2857142857",21,"0,1666666667",7,"1,7500000000",1,Arkansas,44,"0,2802547771",SEC,1,"0,0769230769","0,3895027624","188,6564114000","0,5956989346"
2015,6,194,9,"0,8888888889",BUF,4,"0,1212121212",Nick O'Leary\OLeaNi00,TE,11,"0,7857142857",23,"0,5000000000",4,"1,0000000000",1,Florida St.,48,"0,3057324841",ACC,2,"0,1538461538","0,3563535912","174,2808432000","0,4389584743"
2015,6,199,9,"0,8888888889",PIT,15,"0,4545454545",Leterrius Walton\WaltLe00,DT,4,"0,2857142857",23,"0,5000000000",3,"0,7500000000",0,Central Michigan,79,"0,5031847134",MAC,12,"0,9230769231","0,3674033149","175,3310193000","0,4504088102"
2015,6,200,9,"0,8888888889",DET,14,"0,4242424242",Quandre Diggs\DiggQu00,CB,6,"0,4285714286",22,"0,3333333333",7,"1,7500000000",1,Texas,74,"0,4713375796",Big12,4,"0,3076923077","0,3370165746","177,6169262000","0,4753326320"
2015,6,204,9,"0,8888888889",BAL,24,"0,7272727273",Darren Waller\WallDa01,WR,2,"0,1428571429",22,"0,3333333333",1,"0,2500000000",0,Georgia Tech,24,"0,1528662420",ACC,2,"0,1538461538","0,3895027624","200,1649704000","0,7211796676"
2015,6,207,9,"0,8888888889",IND,0,"0,0000000000",Amarlo Herrera\HerrAm00,ILB,5,"0,3571428571",23,"0,5000000000",0,"0,0000000000",0,Georgia,23,"0,1464968153",SEC,1,"0,0769230769","0,3370165746","181,5882014000","0,5186324511"
2015,6,208,9,"0,8888888889",TEN,12,"0,3636363636",Andy Gallik\GallAn00,C,12,"0,8571428571",23,"0,5000000000",3,"0,7500000000",0,Boston Col.,3,"0,0191082803",ACC,2,"0,1538461538","0,3508287293","168,6717561000","0,3778011773"
2015,6,209,9,"0,8888888889",SEA,8,"0,2424242424",Obum Gwacham\GwacOb00,DE,1,"0,0714285714",24,"0,6666666667",1,"0,2500000000",0,Oregon St.,85,"0,5414012739",PAC12,0,"0,0000000000","0,3591160221","195,6695128000","0,6721645551"
2015,6,212,9,"0,8888888889",PIT,15,"0,4545454545",Anthony Chickillo\ChicAn00,DE,1,"0,0714285714",22,"0,3333333333",7,"1,7500000000",1,Miami (FL),37,"0,2356687898",ACC,2,"0,1538461538","0,3839779006","197,8864838000","0,6963367513"
2015,6,217,9,"0,8888888889",KAN,5,"0,1515151515",Rakeem Nunez-Roches\NuneRa00,DT,4,"0,2857142857",22,"0,3333333333",9,"2,2500000000",1,Southern Miss,45,"0,2866242038",CUSA,11,"0,8461538462","0,3480662983","197,0593058000","0,6873178201"
2015,7,219,10,"1,0000000000",CLE,22,"0,6666666667",Hayes Pullard\PullHa00,ILB,5,"0,3571428571",23,"0,5000000000",8,"2,0000000000",1,USC,1,"0,0063694268",PAC12,0,"0,0000000000","0,3425414365","177,5648591000","0,4747649312"
2015,7,223,10,"1,0000000000",NYJ,9,"0,2727272727",Deon Simon\SimoDe00,NT,4,"0,2857142857",25,"0,8333333333",2,"0,5000000000",0,NW State (LA),144,"0,9171974522",Div1,9,"0,6923076923","0,2596685083","186,1849932000","0,5687524361"
2015,7,224,10,"1,0000000000",STL,7,"0,2121212121",Bryce Hager\HageBr00,ILB,5,"0,3571428571",23,"0,5000000000",4,"1,0000000000",1,Baylor,10,"0,0636942675",Big12,4,"0,3076923077","0,2928176796","190,4925793000","0,6157191382"
2015,7,227,10,"1,0000000000",STL,7,"0,2121212121",Martin Ifedi\IfedMa00,DE,1,"0,0714285714",24,"0,6666666667",0,"0,0000000000",0,Memphis,5,"0,0318471338",AA,3,"0,2307692308","0,3093922652","182,1035323000","0,5242512344"
2015,7,228,10,"1,0000000000",MIN,1,"0,0303030303",Austin Shepherd\ShepAu00,T,10,"0,7142857143",23,"0,5000000000",1,"0,2500000000",0,Alabama,80,"0,5095541401",SEC,1,"0,0769230769","0,3425414365","166,3672620000","0,3526746945"
2015,7,230,10,"1,0000000000",NOR,31,"0,9393939394",Marcus Murphy\MurpMa03,RB,3,"0,2142857143",24,"0,6666666667",1,"0,2500000000",0,Missouri,40,"0,2547770701",SEC,1,"0,0769230769","0,2955801105","159,4764849000","0,2775428069"
2015,7,231,10,"1,0000000000",TAM,19,"0,5757575758",Joey Iosefa\IoseJo00,FB,14,"1,0000000000",24,"0,6666666667",0,"0,0000000000",0,Hawaii,145,"0,9235668790",MW,5,"0,3846153846","0,2182320442","179,9982723000","0,5012970515"
