Yr,Rnd,Pick,DP,DP Normalizado,Tm,Tm #,Tm # Normalizado,Player,Pos,Pos #,Pos # Normalizado,Age,Age Normalizado,To,College/Univ,College #,College # Norm,Conference,C#,C# Norm,Grade,SPORQ,SPORQ Normalizado,CarAV,AvgAV,AAV Cat,AltAvgAV,AltAAV Cat,Alt2AvgAV,Alt2AAV Cat
2013,3,97,6,"0,5555555556",TEN,12,"0,3636363636",Zaviar Gooden\GoodZa00,LB,5,"0,3571428571",23,"0,5",2016,Missouri,40,"0,251572327",SEC,1,"0,07142857143","0,5135135135","208,5434176","0,8125331826",3,"3,498872196",0,"0,75",0,"0,5",0
2013,4,100,7,"0,6666666667",TAM,19,"0,5757575758",Akeem Spence\SpenAk00,DT,4,"0,2857142857",21,"0,1666666667",2018,Illinois,13,"0,08176100629",Big10,6,"0,4285714286","0,4414414414","185,9321421","0,5659964913",24,"7,758288905",1,4,0,4,0
2013,4,101,7,"0,6666666667",JAX,23,"0,696969697",Ace Sanders\SandAc00,WR,2,"0,1428571429",21,"0,1666666667",2014,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,4774774775","164,1413749","0,3284060182",3,"2,716395324",0,"1,5",0,"0,5",0
2013,4,102,7,"0,6666666667",NWE,13,"0,3939393939",Josh Boyce\BoycJo00,WR,2,"0,1428571429",22,"0,3333333333",2014,TCU,60,"0,3773584906",Big12,4,"0,2857142857","0,5531531532","200,949981","0,7297399437",1,"1,716395324",0,"0,5",0,"0,1666666667",0
2013,4,105,7,"0,6666666667",BUF,4,"0,1212121212",Duke Williams\WillDu00,DB,6,"0,4285714286",22,"0,3333333333",2016,Nevada,54,"0,3396226415",MW,5,"0,3571428571","0,4720720721","195,2901525","0,6680293431",8,"4,748872196",0,2,0,"1,333333333",0
2013,4,106,7,"0,6666666667",MIA,27,"0,8181818182",Dion Sims\SimsDi00,TE,11,"0,7857142857",22,"0,3333333333",2018,Michigan St.,26,"0,1635220126",Big10,6,"0,4285714286","0,4594594595","187,5220722","0,5833319179",7,"4,924955572",0,"1,166666667",0,"1,166666667",0
2013,4,107,7,"0,6666666667",TEN,12,"0,3636363636",Brian Schwenke\SchwBr00,C,12,"0,8571428571",22,"0,3333333333",2018,California,19,"0,1194968553",PAC12,0,0,"0,5315315315","187,4198635","0,5822175095",14,"6,091622239",1,"2,333333333",0,"2,333333333",0
2013,4,108,7,"0,6666666667",CAR,3,"0,09090909091",Edmund Kugbila\KugbEd00,OL,13,"0,9285714286",22,"0,3333333333",2014,Valdosta St.,88,"0,5534591195",Div2,10,"0,7142857143","0,1891891892","175,5292196","0,4525706878",0,"1,216395324",0,0,0,0,0
2013,4,109,7,"0,6666666667",GNB,18,"0,5454545455",David Bakhtiari\BakhDa00,T,10,"0,7142857143",21,"0,1666666667",2018,Colorado,63,"0,3962264151",PAC12,0,0,"0,5225225225","168,7632433","0,3787994664",61,"13,92495557",2,"10,16666667",2,"10,16666667",2
2013,4,110,7,"0,6666666667",NYG,20,"0,6060606061",Ryan Nassib\NassRy00,QB,0,0,23,"0,5",2015,Syracuse,11,"0,06918238994",ACC,2,"0,1428571429","0,6702702703","156,7929268","0,2482839534",0,"2,079441542",0,0,0,0,0
2013,4,111,7,"0,6666666667",PIT,15,"0,4545454545",Shamarko Thomas\ThomSh00,DB,6,"0,4285714286",22,"0,3333333333",2018,Syracuse,11,"0,06918238994",ACC,2,"0,1428571429","0,5063063063","209,060725","0,8181735214",5,"4,591622239",0,"0,8333333333",0,"0,8333333333",0
2013,4,112,7,"0,6666666667",OAK,30,"0,9090909091",Tyler Wilson\WilsTy00,QB,0,0,24,"0,6666666667",2013,Arkansas,44,"0,2767295597",SEC,1,"0,07142857143","0,7567567568","163,0434398","0,3164349426",,0,0,0,0,0,0
2013,4,114,7,"0,6666666667",DAL,2,"0,06060606061",B.W. Webb\WebbBW00,DB,6,"0,4285714286",23,"0,5",2018,William & Mary,89,"0,5597484277",Div1,9,"0,6428571429","0,5855855856","202,8877856","0,7508683375",9,"5,258288905",0,"1,5",0,"1,5",0
2013,4,115,7,"0,6666666667",PIT,15,"0,4545454545",Landry Jones\JoneLa02,QB,0,0,24,"0,6666666667",2017,Oklahoma,38,"0,2389937107",Big12,4,"0,2857142857","0,4630630631","171,4856488","0,4084825705",4,"4,095836866",0,"0,8",0,"0,6666666667",0
2013,4,116,7,"0,6666666667",ARI,28,"0,8484848485",Earl Watford\WatfEa00,G,9,"0,6428571429",23,"0,5",2018,James Madison,90,"0,5660377358",Div1,9,"0,6428571429","0,4792792793","175,7643348","0,4551342107",11,"5,591622239",0,"1,833333333",0,"1,833333333",0
2013,4,117,7,"0,6666666667",CHI,11,"0,3333333333",Khaseem Greene\GreeKh00,LB,5,"0,3571428571",24,"0,6666666667",2014,Rutgers,42,"0,2641509434",Big10,6,"0,4285714286","0,6720720721","182,0731831","0,5239212451",3,"2,716395324",0,"1,5",0,"0,5",0
2013,4,122,7,"0,6666666667",GNB,18,"0,5454545455",J.C. Tretter\TretJC00,T,10,"0,7142857143",22,"0,3333333333",2018,Cornell,91,"0,572327044",Div1,9,"0,6428571429","0,4054054054","187,2021846","0,5798440992",19,"6,924955572",1,"3,166666667",0,"3,166666667",0
2013,4,123,7,"0,6666666667",SEA,8,"0,2424242424",Chris Harper\HarpCh00,WR,2,"0,1428571429",23,"0,5",2014,Kansas St.,92,"0,5786163522",Big12,4,"0,2857142857","0,4774774775","188,7934621","0,5971942168",0,"1,216395324",0,0,0,0,0
2013,4,125,7,"0,6666666667",GNB,18,"0,5454545455",Johnathan Franklin\FranJo01,RB,3,"0,2142857143",23,"0,5",2013,UCLA,81,"0,5094339623",PAC12,0,0,"0,554954955","177,0742063","0,4694160847",1,1,0,1,0,"0,1666666667",0
2013,4,126,7,"0,6666666667",TAM,19,"0,5757575758",William Gholston\GholWi00,DE,1,"0,07142857143",22,"0,3333333333",2018,Michigan St.,26,"0,1635220126",Big10,6,"0,4285714286","0,5873873874","180,5096851","0,5068740147",22,"7,424955572",1,"3,666666667",0,"3,666666667",0
2013,4,128,7,"0,6666666667",SFO,25,"0,7575757576",Quinton Patton\PattQu00,WR,2,"0,1428571429",23,"0,5",2016,Louisiana Tech,93,"0,5849056604",CUSA,11,"0,7857142857","0,7621621622","182,6840655","0,5305818568",7,"4,498872196",0,"1,75",0,"1,166666667",0
2013,4,132,7,"0,6666666667",DET,14,"0,4242424242",Devin Taylor\TaylDe00,DE,1,"0,07142857143",23,"0,5",2017,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,3855855856","206,3456526","0,788570372",12,"5,695836866",0,"2,4",0,2,0
2013,4,133,7,"0,6666666667",ATL,29,"0,8787878788",Levine Toilolo\ToilLe00,TE,11,"0,7857142857",22,"0,3333333333",2018,Stanford,0,0,PAC12,0,0,"0,4414414414","178,8901119","0,4892153816",8,"5,091622239",0,"1,333333333",0,"1,333333333",0
2013,5,134,8,"0,7777777778",KAN,5,"0,1515151515",Sanders Commings\CommSa00,DB,6,"0,4285714286",23,"0,5",2014,Georgia,23,"0,1446540881",SEC,1,"0,07142857143","0,4873873874","186,7211184","0,5745989077",0,"1,216395324",0,0,0,0,0
2013,5,135,8,"0,7777777778",JAX,23,"0,696969697",Denard Robinson\RobiDe00,WR,2,"0,1428571429",22,"0,3333333333",2016,Michigan,41,"0,2578616352",Big10,6,"0,4285714286","0,5189189189","190,0522094","0,6109186701",8,"4,748872196",0,2,0,"1,333333333",0
2013,5,139,8,"0,7777777778",IND,0,0,Montori Hughes\HughMo00,DT,4,"0,2857142857",23,"0,5",2016,Tenn-Martin,94,"0,5911949686",Div1,9,"0,6428571429","0,4900900901","180,8918602","0,5110409705",2,"3,248872196",0,"0,5",0,"0,3333333333",0
2013,5,140,8,"0,7777777778",ARI,28,"0,8484848485",Stepfan Taylor\TaylSt00,RB,3,"0,2142857143",22,"0,3333333333",2016,Stanford,0,0,PAC12,0,0,"0,5603603604","165,3773813","0,3418825214",3,"3,498872196",0,"0,75",0,"0,5",0
2013,5,141,8,"0,7777777778",NYJ,9,"0,2727272727",Oday Aboushi\AbouOd00,T,10,"0,7142857143",22,"0,3333333333",2018,Virginia,76,"0,4779874214",ACC,2,"0,1428571429","0,6594594595","158,6977692","0,2690529517",12,"5,758288905",0,2,0,2,0
2013,5,142,8,"0,7777777778",TEN,12,"0,3636363636",Lavar Edwards\EdwaLa00,DE,1,"0,07142857143",23,"0,5",2017,LSU,2,"0,01257861635",SEC,1,"0,07142857143","0,4900900901","197,4053592","0,6910919987",1,"3,495836866",0,"0,2",0,"0,1666666667",0
2013,5,144,8,"0,7777777778",NOR,31,"0,9393939394",Kenny Stills\StilKe00,WR,2,"0,1428571429",21,"0,1666666667",2018,Oklahoma,38,"0,2389937107",Big12,4,"0,2857142857","0,4414414414","180,4878166","0,5066355767",30,"8,758288905",1,5,1,5,1
2013,5,145,8,"0,7777777778",SDG,10,"0,303030303",Steve Williams\WillSt02,DB,6,"0,4285714286",22,"0,3333333333",2016,California,19,"0,1194968553",PAC12,0,0,"0,3153153153","194,5570751","0,6600364071",4,"3,748872196",0,1,0,"0,6666666667",0
2013,5,149,8,"0,7777777778",STL,7,"0,2121212121",Brandon McGee\McGeBr00,DB,6,"0,4285714286",22,"0,3333333333",2015,Miami (FL),37,"0,2327044025",ACC,2,"0,1428571429","0,3351351351","182,0365035","0,5235213178",1,"2,412774875",0,"0,3333333333",0,"0,1666666667",0
2013,5,156,8,"0,7777777778",CIN,17,"0,5151515152",Tanner Hawkinson\HawkTa00,T,10,"0,7142857143",23,"0,5",2015,Kansas,95,"0,5974842767",Big12,4,"0,2857142857","0,2351351351","186,000665","0,5667436146",0,"2,079441542",0,0,0,0,0
2013,5,159,8,"0,7777777778",GNB,18,"0,5454545455",Micah Hyde\HydeMi00,DB,6,"0,4285714286",22,"0,3333333333",2018,Iowa,12,"0,07547169811",Big10,6,"0,4285714286","0,363963964","180,3191301","0,5047963434",29,"8,591622239",1,"4,833333333",1,"4,833333333",1
2013,5,160,8,"0,7777777778",STL,7,"0,2121212121",Zac Stacy\StacZa00,RB,3,"0,2142857143",22,"0,3333333333",2015,Vanderbilt,32,"0,2012578616",SEC,1,"0,07142857143","0,4954954955","194,4663542","0,6590472533",11,"5,746108208",0,"3,666666667",0,"1,833333333",0
2013,5,161,8,"0,7777777778",DEN,21,"0,6363636364",Tavarres King\KingTa00,WR,2,"0,1428571429",23,"0,5",2017,Georgia,23,"0,1446540881",SEC,1,"0,07142857143","0,5108108108","181,5680807","0,5184139807",2,"3,695836866",0,"0,4",0,"0,3333333333",0
2013,5,163,8,"0,7777777778",CHI,11,"0,3333333333",Jordan Mills\MillJo02,T,10,"0,7142857143",22,"0,3333333333",2018,Louisiana Tech,93,"0,5849056604",CUSA,11,"0,7857142857","0,4594594595","168,5555044","0,3765344345",37,"9,924955572",1,"6,166666667",1,"6,166666667",1
2013,5,164,8,"0,7777777778",MIA,27,"0,8181818182",Mike Gillislee\GillMi00,RB,3,"0,2142857143",22,"0,3333333333",2018,Florida,51,"0,320754717",SEC,1,"0,07142857143","0,5189189189","174,8740107","0,4454267726",10,"5,424955572",0,"1,666666667",0,"1,666666667",0
2013,5,167,8,"0,7777777778",GNB,18,"0,5454545455",Josh Boyd\BoydJo00,DE,1,"0,07142857143",24,"0,6666666667",2015,Mississippi St.,6,"0,03773584906",SEC,1,"0,07142857143","0,5099099099","183,5390854","0,5399043639",4,"3,412774875",0,"1,333333333",0,"0,6666666667",0
2013,5,168,8,"0,7777777778",BAL,24,"0,7272727273",Ricky Wagner\WagnRi00,T,10,"0,7142857143",23,"0,5",2018,Wisconsin,14,"0,08805031447",Big10,6,"0,4285714286","0,4972972973","172,7090873","0,4218220427",34,"9,424955572",1,"5,666666667",1,"5,666666667",1
2013,6,169,9,"0,8888888889",JAX,23,"0,696969697",Josh Evans\EvanJo00,DB,6,"0,4285714286",22,"0,3333333333",2016,Florida,51,"0,320754717",SEC,1,"0,07142857143","0,4774774775","191,80521","0,6300320973",13,"5,998872196",0,"3,25",0,"2,166666667",0
2013,6,173,9,"0,8888888889",DEN,21,"0,6363636364",Vinston Painter\PainVi00,G,9,"0,6428571429",23,"0,5",2017,Virginia Tech,16,"0,1006289308",ACC,2,"0,1428571429","0,1711711712","182,5485326","0,5291041059",0,"3,295836866",0,0,0,0,0
2013,6,174,9,"0,8888888889",ARI,28,"0,8484848485",Ryan Swope\SwopRy00,WR,2,"0,1428571429",22,"0,3333333333",2013,Texas A&M,70,"0,4402515723",SEC,1,"0,07142857143","0,4666666667","195,2294666","0,6673676687",,0,0,0,0,0,0
2013,6,176,9,"0,8888888889",HOU,16,"0,4848484848",David Quessenberry\QuesDa00,OL,13,"0,9285714286",23,"0,5",2017,San Jose St.,96,"0,6037735849",MW,5,"0,3571428571","0,4990990991","190,9513849","0,6207226174",0,"3,295836866",0,0,0,0,0
2013,6,182,9,"0,8888888889",CAR,3,"0,09090909091",Kenjon Barner\BarnKe00,RB,3,"0,2142857143",23,"0,5",2018,Oregon,31,"0,1949685535",PAC12,0,0,"0,5018018018","187,3060694","0,5809767825",3,"4,258288905",0,"0,5",0,"0,5",0
2013,6,184,9,"0,8888888889",OAK,30,"0,9090909091",Mychal Rivera\RiveMy00,TE,11,"0,7857142857",22,"0,3333333333",2016,Tennessee,58,"0,3647798742",SEC,1,"0,07142857143","0,2234234234","176,4248849","0,4623363624",9,"4,998872196",0,"2,25",0,"1,5",0
2013,6,185,9,"0,8888888889",DAL,2,"0,06060606061",DeVonte Holloman\HollDe01,LB,5,"0,3571428571",22,"0,3333333333",2014,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,5225225225","183,6774381","0,5414128599",1,"1,716395324",0,"0,5",0,"0,1666666667",0
2013,6,189,9,"0,8888888889",TAM,19,"0,5757575758",Mike James\JameMi00,RB,3,"0,2142857143",22,"0,3333333333",2016,Miami (FL),37,"0,2327044025",ACC,2,"0,1428571429","0,1891891892","182,2571346","0,5259269168",2,"3,248872196",0,"0,5",0,"0,3333333333",0
2013,6,190,9,"0,8888888889",CIN,17,"0,5151515152",Rex Burkhead\BurkRe00,RB,3,"0,2142857143",23,"0,5",2018,Nebraska,28,"0,1761006289",Big10,6,"0,4285714286","0,2702702703","199,7214387","0,7163448234",11,"5,591622239",0,"1,833333333",0,"1,833333333",0
2013,6,195,9,"0,8888888889",HOU,16,"0,4848484848",Alan Bonner\BonnAl00,WR,2,"0,1428571429",22,"0,3333333333",2014,Jacksonville St.,97,"0,6100628931",Div1,9,"0,6428571429","0,1711711712","174,7271123","0,4438251007",0,"1,216395324",0,0,0,0,0
2013,6,196,9,"0,8888888889",MIN,1,"0,0303030303",Jeff Baca\BacaJe00,G,9,"0,6428571429",23,"0,5",2014,UCLA,81,"0,5094339623",PAC12,0,0,"0,3288288288","179,4873822","0,495727577",0,"1,216395324",0,0,0,0,0
2013,6,197,9,"0,8888888889",CIN,17,"0,5151515152",Cobi Hamilton\HamiCo00,WR,2,"0,1428571429",22,"0,3333333333",2017,Arkansas,44,"0,2767295597",SEC,1,"0,07142857143","0,5657657658","164,1171266","0,3281416326",2,"3,695836866",0,"0,4",0,"0,3333333333",0
2013,7,210,10,1,JAX,23,"0,696969697",Demetrius McCray\McCrDe00,DB,6,"0,4285714286",22,"0,3333333333",2017,Appalachian St.,17,"0,106918239",SB,8,"0,5714285714","0,2432432432","178,008918","0,4796074925",8,"4,895836866",0,"1,6",0,"1,333333333",0
2013,7,212,10,1,PHI,6,"0,1818181818",Joe Kruger\KrugJo00,DE,1,"0,07142857143",21,"0,1666666667",2014,Utah,46,"0,2893081761",PAC12,0,0,"0,5675675676","193,8897053","0,6527598985",0,"1,216395324",0,0,0,0,0
2013,7,214,10,1,MIN,1,"0,0303030303",Travis Bond\BondTr00,G,9,"0,6428571429",22,"0,3333333333",2014,North Carolina,8,"0,05031446541",ACC,2,"0,1428571429","0,236036036","164,5469027","0,3328275945",0,"1,216395324",0,0,0,0,0
2013,7,215,10,1,NYJ,9,"0,2727272727",Tommy Bohanon\BohaTo00,RB,3,"0,2142857143",22,"0,3333333333",2018,Wake Forest,47,"0,2955974843",ACC,2,"0,1428571429","0,2252252252","192,8534386","0,6414612097",1,"3,924955572",0,"0,1666666667",0,"0,1666666667",0
2013,7,217,10,1,CLE,22,"0,6666666667",Armonty Bryant\BryaAr00,DE,1,"0,07142857143",23,"0,5",2016,East Central (OK),98,"0,6163522013",FCS,10,"0,7142857143","0,3513513514","177,7396395","0,4766714781",4,"3,748872196",0,1,0,"0,6666666667",0
2013,7,218,10,1,PHI,6,"0,1818181818",Jordan Poyer\PoyeJo00,DB,6,"0,4285714286",22,"0,3333333333",2018,Oregon St.,85,"0,534591195",PAC12,0,0,"0,5855855856","171,5756067","0,4094634052",18,"6,758288905",1,3,0,3,0
2013,7,221,10,1,SDG,10,"0,303030303",Brad Sorensen\SoreBr00,QB,0,0,25,"0,8333333333",2014,Southern Utah,99,"0,6226415094",Div1,9,"0,6428571429","0,2414414414","165,0261964","0,33805346",0,"1,216395324",0,0,0,0,0
2013,7,222,10,1,BUF,4,"0,1212121212",Chris Gragg\GragCh00,TE,11,"0,7857142857",23,"0,5",2015,Arkansas,44,"0,2767295597",SEC,1,"0,07142857143","0,3135135135","200,1198195","0,7206884742",1,"2,412774875",0,"0,3333333333",0,"0,1666666667",0
2013,7,223,10,1,PIT,15,"0,4545454545",Nicholas Williams\WillNi01,DT,4,"0,2857142857",23,"0,5",2018,Samford,64,"0,4025157233",Div1,9,"0,6428571429","0,1891891892","196,5146741","0,6813806245",2,"4,091622239",0,"0,3333333333",0,"0,3333333333",0
2013,7,225,10,1,NYG,20,"0,6060606061",Eric Herman\HermEr00,OL,13,"0,9285714286",23,"0,5",2014,Ohio,100,"0,6289308176",MAC,12,"0,8571428571","0,1711711712","167,5498253","0,3655692504",0,"1,216395324",0,0,0,0,0
2013,7,226,10,1,NWE,13,"0,3939393939",Michael Buchanan\BuchMi00,DE,1,"0,07142857143",22,"0,3333333333",2014,Illinois,13,"0,08176100629",Big10,6,"0,4285714286","0,5045045045","186,8735599","0,5762610175",0,"1,216395324",0,0,0,0,0
2013,7,227,10,1,CLE,22,"0,6666666667",Garrett Gilkey\GilkGa00,T,10,"0,7142857143",23,"0,5",2014,Chadron St.,101,"0,6352201258",Div2,10,"0,7142857143","0,2972972973","184,8349526","0,5540335453",2,"2,216395324",0,1,0,"0,3333333333",0
2013,7,229,10,1,MIN,1,"0,0303030303",Everett Dawkins\DawkEv00,DT,4,"0,2857142857",23,"0,5",2013,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,5387387387","173,0106691","0,4251102685",0,0,0,0,0,0,0
2013,7,230,10,1,IND,0,0,Kerwynn Williams\WillKe05,RB,3,"0,2142857143",22,"0,3333333333",2017,Utah St.,49,"0,3081761006",MW,5,"0,3571428571","0,2738738739","182,5734886","0,5293762078",6,"4,495836866",0,"1,2",0,1,0
2013,7,231,10,1,SEA,8,"0,2424242424",Ty Powell\PoweTy00,DE,1,"0,07142857143",25,"0,8333333333",2014,Harding,102,"0,641509434",FCS,10,"0,7142857143","0,4774774775","202,2981499","0,7444393842",1,"1,716395324",0,"0,5",0,"0,1666666667",0
2013,7,233,10,1,OAK,30,"0,9090909091",David Bass\BassDa00,DE,1,"0,07142857143",22,"0,3333333333",2017,Missouri Western St.,103,"0,6477987421",Div2,10,"0,7142857143","0,4414414414","184,5920089","0,5513846661",9,"5,095836866",0,"1,8",0,"1,5",0
2013,7,235,10,1,NWE,13,"0,3939393939",Steve Beauharnais\BeauSt00,LB,5,"0,3571428571",23,"0,5",2014,Rutgers,42,"0,2641509434",Big10,6,"0,4285714286","0,3387387387","189,3517803","0,6032817072",0,"1,216395324",0,0,0,0,0
2013,7,236,10,1,CHI,11,"0,3333333333",Marquess Wilson\WilsMa02,WR,2,"0,1428571429",20,0,2016,Washington St.,104,"0,6540880503",PAC12,0,0,"0,4648648649","178,7152738","0,4873090758",6,"4,248872196",0,"1,5",0,1,0
2013,7,238,10,1,BAL,24,"0,7272727273",Aaron Mellette\MellAa00,WR,2,"0,1428571429",23,"0,5",2013,Elon,105,"0,6603773585",Div1,9,"0,6428571429","0,3513513514","182,6540511","0,5302546019",,0,0,0,0,0,0
2013,7,240,10,1,CIN,17,"0,5151515152",Reid Fragel\FragRe00,OL,13,"0,9285714286",22,"0,3333333333",2015,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,6405405405","189,4515568","0,6043695966",0,"2,079441542",0,0,0,0,0
2013,7,241,10,1,SEA,8,"0,2424242424",Jared Smith\SmitJa02,DT,4,"0,2857142857",23,"0,5",2013,New Hampshire,106,"0,6666666667",Div1,9,"0,6428571429","0,190990991","201,719385","0,7381289581",,0,0,0,0,0,0
2013,7,244,10,1,ATL,29,"0,8787878788",Zeke Motta\MottZe00,DB,6,"0,4285714286",23,"0,5",2014,Notre Dame,15,"0,09433962264",IND,7,"0,5","0,5351351351","190,4121349","0,6148430326",1,"1,716395324",0,"0,5",0,"0,1666666667",0
2013,7,245,10,1,DET,14,"0,4242424242",Brandon Hepburn\HepbBr00,LB,5,"0,3571428571",23,"0,5",2014,Florida A&M,107,"0,6729559748",Div1,9,"0,6428571429","0,1711711712","186,3098766","0,5701150301",0,"1,216395324",0,0,0,0,0
2013,7,247,10,1,BAL,24,"0,7272727273",Marc Anthony\AnthMa00,DB,6,"0,4285714286",23,"0,5",2013,California,19,"0,1194968553",PAC12,0,0,"0,4837837838","182,2040271","0,5253478717",,0,0,0,0,0,0
2013,7,248,10,1,TEN,12,"0,3636363636",Daimion Stafford\StafDa00,DB,6,"0,4285714286",22,"0,3333333333",2016,Nebraska,28,"0,1761006289",Big10,6,"0,4285714286","0,1783783784","172,7661718","0,4224444495",7,"4,498872196",0,"1,75",0,"1,166666667",0
2013,7,251,10,1,CIN,17,"0,5151515152",T.J. Johnson\JohnTJ00,C,12,"0,8571428571",23,"0,5",2017,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,3153153153","166,7095065","0,3564070333",4,"4,095836866",0,"0,8",0,"0,6666666667",0
2013,7,254,10,1,IND,0,0,Justice Cunningham\CunnJu00,TE,11,"0,7857142857",22,"0,3333333333",2015,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,3873873874","184,9953323","0,5557822074",0,"2,079441542",0,0,0,0,0
2014,1,1,1,0,HOU,16,"0,4848484848",Jadeveon Clowney\ClowJa00,DE,1,"0,07142857143",21,"0,1666666667",2018,South Carolina,4,"0,0251572327",SEC,1,"0,07142857143","0,9640883978","207,1491054","0,7973306295",38,"10,89583687",1,"7,6",1,"7,6",1
2014,1,2,1,0,STL,7,"0,2121212121",Greg Robinson\RobiGr01,T,10,"0,7142857143",21,"0,1666666667",2018,Auburn,56,"0,3522012579",SEC,1,"0,07142857143","0,9502762431","195,9078831","0,6747646225",21,"7,495836866",1,"4,2",0,"4,2",0
2014,1,3,1,0,JAX,23,"0,696969697",Blake Bortles\BortBl00,QB,0,0,22,"0,3333333333",2018,Central Florida,34,"0,213836478",AA,3,"0,2142857143","0,6104972376","180,2445715","0,5039834113",44,"12,09583687",2,"8,8",1,"8,8",1
2014,1,4,1,0,BUF,4,"0,1212121212",Sammy Watkins\WatkSa00,WR,2,"0,1428571429",21,"0,1666666667",2018,Clemson,20,"0,1257861635",ACC,2,"0,1428571429","0,908839779","189,6556853","0,6065952634",30,"9,295836866",1,6,1,6,1
2014,1,5,1,0,OAK,30,"0,9090909091",Khalil Mack\MackKh00,LB,5,"0,3571428571",23,"0,5",2018,Buffalo,108,"0,679245283",MAC,12,"0,8571428571","0,8812154696","213,5231824","0,8668288696",60,"15,29583687",2,12,2,12,2
2014,1,6,1,0,ATL,29,"0,8787878788",Jake Matthews\MattJa00,T,10,"0,7142857143",22,"0,3333333333",2018,Texas A&M,70,"0,4402515723",SEC,1,"0,07142857143","0,8950276243","189,2924689","0,6026350193",46,"12,49583687",2,"9,2",1,"9,2",1
2014,1,7,1,0,TAM,19,"0,5757575758",Mike Evans\EvanMi00,WR,2,"0,1428571429",21,"0,1666666667",2018,Texas A&M,70,"0,4402515723",SEC,1,"0,07142857143","0,6657458564","188,8981316","0,5983354559",42,"11,69583687",1,"8,4",1,"8,4",1
2014,1,8,1,0,CLE,22,"0,6666666667",Justin Gilbert\GilbJu00,DB,6,"0,4285714286",22,"0,3333333333",2016,Oklahoma St.,109,"0,6855345912",Big12,4,"0,2857142857","0,6546961326","189,968606","0,6100071202",4,"3,412774875",0,"1,333333333",0,"0,8",0
2014,1,9,1,0,MIN,1,"0,0303030303",Anthony Barr\BarrAn00,LB,5,"0,3571428571",22,"0,3333333333",2018,UCLA,81,"0,5094339623",PAC12,0,0,"0,6933701657","198,9183276","0,7075882916",42,"11,69583687",1,"8,4",1,"8,4",1
2014,1,11,2,"0,1111111111",TEN,12,"0,3636363636",Taylor Lewan\LewaTa00,T,10,"0,7142857143",23,"0,5",2018,Michigan,41,"0,2578616352",Big10,6,"0,4285714286","0,635359116","202,0950253","0,7422246632",38,"10,89583687",1,"7,6",1,"7,6",1
2014,1,13,2,"0,1111111111",STL,7,"0,2121212121",Aaron Donald\DonaAa00,DT,4,"0,2857142857",23,"0,5",2018,Pittsburgh,110,"0,6918238994",ACC,2,"0,1428571429","0,6436464088","204,862642","0,7724007169",69,"17,09583687",2,"13,8",2,"13,8",2
2014,1,14,2,"0,1111111111",CHI,11,"0,3333333333",Kyle Fuller\FullKy00,DB,6,"0,4285714286",22,"0,3333333333",2018,Virginia Tech,16,"0,1006289308",ACC,2,"0,1428571429","0,5414364641","191,1971571","0,6234023364",30,"9,295836866",1,6,1,6,1
2014,1,15,2,"0,1111111111",PIT,15,"0,4545454545",Ryan Shazier\ShazRy00,LB,5,"0,3571428571",22,"0,3333333333",2017,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,6325966851","215,517591","0,8885744317",27,"9,498872196",1,"6,75",1,"5,4",1
2014,1,16,2,"0,1111111111",DAL,2,"0,06060606061",Zack Martin\MartZa00,G,9,"0,6428571429",23,"0,5",2018,Notre Dame,15,"0,09433962264",IND,7,"0,5","0,6132596685","182,0679444","0,5238641262",54,"14,09583687",2,"10,8",2,"10,8",2
2014,1,17,2,"0,1111111111",BAL,24,"0,7272727273",C.J. Mosley\MoslC.00,LB,5,"0,3571428571",22,"0,3333333333",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,6657458564","187,1911815","0,5797241295",59,"15,09583687",2,"11,8",2,"11,8",2
2014,1,19,2,"0,1111111111",MIA,27,"0,8181818182",Ja'Wuan James\JameJa01,T,10,"0,7142857143",22,"0,3333333333",2018,Tennessee,58,"0,3647798742",SEC,1,"0,07142857143","0,4834254144","180,875174","0,5108590364",28,"8,895836866",1,"5,6",1,"5,6",1
2014,1,20,2,"0,1111111111",NOR,31,"0,9393939394",Brandin Cooks\CookBr00,WR,2,"0,1428571429",20,0,2018,Oregon St.,85,"0,534591195",PAC12,0,0,"0,546961326","193,3170977","0,646516607",47,"12,69583687",2,"9,4",2,"9,4",2
2014,1,21,3,"0,2222222222",GNB,18,"0,5454545455",Ha Ha Clinton-Dix\ClinHa00,DB,6,"0,4285714286",21,"0,1666666667",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,546961326","180,2500268","0,5040428919",28,"8,895836866",1,"5,6",1,"5,6",1
2014,1,22,3,"0,2222222222",CLE,22,"0,6666666667",Johnny Manziel\ManzJo00,QB,0,0,21,"0,1666666667",2015,Texas A&M,70,"0,4402515723",SEC,1,"0,07142857143","0,5828729282","179,3632179","0,4943737809",5,"3,716395324",0,"2,5",0,1,0
