DP Normalizado,Tm # Normalizado,Pos # Normalizado,Age Normalizado,AAV Cat,C# Norm,Grade,SPORQ Normalizado,College # Norm
0.6666666667,0.2727272727,0,0.6666666667,0,0.2857142857,0.3839779006,0.6157815811,0.06289308176
0.6666666667,0.7878787879,0.1428571429,0.3333333333,1,0.1428571429,0.3563535912,0.4244055742,0.7672955975
0.6666666667,0.3333333333,0.2142857143,0.5,0,0.4285714286,0.3895027624,0.5382208347,0.1635220126
0.6666666667,0.8787878788,0.1428571429,0.5,0,0.2142857143,0.3425414365,0.4884858475,0.8742138365
0.6666666667,0.3636363636,1,0.8333333333,0,0.07142857143,0.2900552486,0.5553347789,0.5031446541
0.6666666667,0,0.5714285714,0.5,0,0.2142857143,0.2983425414,0.6149524174,0.213836478
0.6666666667,0.0303030303,0.7142857143,0.5,1,0.1428571429,0.544198895,0.6340647848,0.6918238994
0.6666666667,0.4242424242,0.2857142857,0.5,0,0.07142857143,0.4392265193,0.462013881,0.3522012579
0.6666666667,0.8181818182,0.6428571429,0.5,0,0,0.3480662983,0.3992297374,0.748427673
0.6666666667,0.7575757576,0.7857142857,0.6666666667,0,0.2857142857,0.361878453,0.5896160257,0.2389937107
0.6666666667,0.1515151515,0.3571428571,0.5,1,0.07142857143,0.4060773481,0.4983300191,0.1446540881
0.6666666667,0.2121212121,0.7142857143,0.5,0,0.4285714286,0.3674033149,0.4524702524,0.07547169811
0.6666666667,0.5151515152,0.4285714286,0.5,0,0,0.4198895028,0.7234810126,0.006289308176
0.6666666667,0.4545454545,0.4285714286,0.3333333333,0,0.4285714286,0.3977900552,0.4699777172,0.1698113208
0.6666666667,0.7272727273,0.07142857143,0.3333333333,0,0.07142857143,0.3922651934,0.5139504681,0.5220125786
0.6666666667,0.6666666667,0.1428571429,0.6666666667,0,0,0.3950276243,0.614891442,0.6540880503
0.6666666667,0.5757575758,0.3571428571,0.1666666667,1,0.07142857143,0.4198895028,0.6734646482,0.01257861635
0.6666666667,0.7272727273,0.2142857143,0.6666666667,1,0,0.3867403315,0.6095802716,0.006289308176
0.6666666667,0.7575757576,0.2142857143,0.3333333333,0,0.07142857143,0.3950276243,0.5623129797,0.0251572327
0.6666666667,0.06060606061,0.3571428571,0.3333333333,0,0.4285714286,0.3149171271,0.6990044097,0.7044025157
0.6666666667,0.5454545455,0.3571428571,0.5,1,0.4285714286,0.3674033149,0.6641739219,0.2578616352
0.6666666667,0.2424242424,0.6428571429,0.5,0,0.3571428571,0.2983425414,0.599500523,0.4465408805
0.6666666667,0.2424242424,0.6428571429,0.5,0,0.2857142857,0.4116022099,0.6191423965,0.04402515723
0.7777777778,0.8787878788,0.2857142857,0.3333333333,1,0.1428571429,0.4972375691,0.6697471413,0.1257861635
0.7777777778,0.696969697,0.1428571429,0.3333333333,0,0.1428571429,0.4254143646,0.5484036322,0.3018867925
0.7777777778,0.9090909091,0.3571428571,0.5,0,0.2857142857,0.3453038674,0.6988579745,0.5974842767
0.7777777778,0.7878787879,0.3571428571,0.3333333333,0,0.07142857143,0.3563535912,0.5772490124,0.2767295597
0.7777777778,0.3333333333,0.5714285714,0.3333333333,1,0.4285714286,0.4005524862,0.6713654342,0.3836477987
0.7777777778,0.0303030303,0.7857142857,0.5,0,0.6428571429,0.3453038674,0.7002263461,0.8805031447
0.7777777778,0.8181818182,0.4285714286,0.3333333333,0,0.2142857143,0.3950276243,0.7293259511,0.03144654088
0.7777777778,0.0303030303,0.1428571429,0.1666666667,1,0.4285714286,0.4116022099,0.4740158563,0.8867924528
0.7777777778,0.5454545455,0,0.3333333333,0,0,0.3701657459,0.6892927837,0.5094339623
0.7777777778,0.8181818182,0.2142857143,0.3333333333,1,0.3571428571,0.4447513812,0.7032442364,0.05660377358
0.7777777778,0.2727272727,0.6428571429,0.5,0,0.07142857143,0.4751381215,0.597162038,0.4402515723
0.7777777778,0.303030303,0.3571428571,0.6666666667,1,0.6428571429,0.4060773481,0.7018381014,0.7421383648
0.7777777778,0.9393939394,0.2857142857,0.3333333333,1,0.3571428571,0.4116022099,0.6762856659,0.7295597484
0.7777777778,0.1212121212,0.2142857143,0.3333333333,0,0.1428571429,0.3977900552,0.5495262452,0.3018867925
0.7777777778,0.8181818182,0.1428571429,0.5,0,0.4285714286,0.3480662983,0.4506264244,0.1635220126
0.7777777778,0.4545454545,0.7857142857,0.1666666667,0,0.4285714286,0.3232044199,0.6764850244,0.3836477987
0.7777777778,0.5757575758,0.1428571429,0.5,0,0.4285714286,0.3729281768,0.720704816,0.1761006289
0.7777777778,0.06060606061,0.07142857143,0.5,0,0.4285714286,0.2983425414,0.665641246,0.8113207547
0.7777777778,0.6363636364,0.4285714286,0.1666666667,0,0.2142857143,0.3701657459,0.3713967361,0.7987421384
0.7777777778,0.4242424242,1,0.5,0,0.4285714286,0.2320441989,0.5987212494,0.2641509434
0.7777777778,0.2424242424,0.4285714286,0.3333333333,0,0.6428571429,0.2458563536,0.6118804001,0.893081761
0.7777777778,0.7272727273,0.7857142857,0.3333333333,0,0.6428571429,0.3397790055,0.5671392842,0.8993710692
0.7777777778,0.4848484848,0.1428571429,0.5,0,0.4285714286,0.2320441989,0.5671360012,0.1635220126
0.7777777778,0.7272727273,0.6428571429,0.5,0,0.8571428571,0.2872928177,0.3254933629,0.8050314465
0.8888888889,0.9090909091,0.3571428571,0.1666666667,0,0.1428571429,0.3729281768,0.6393406591,0.4779874214
0.8888888889,0.7878787879,0.5714285714,0.3333333333,0,0.1428571429,0.3370165746,0.3920678351,0.1006289308
0.8888888889,0.5757575758,0.1428571429,0.5,0,0,0.2790055249,0.4140762979,0.2893081761
0.8888888889,0.0303030303,0.7142857143,0.5,0,0.2857142857,0.3784530387,0.456798981,0.2389937107
0.8888888889,0.6060606061,0.1428571429,0.5,0,0.2142857143,0.2237569061,0.6884660961,0.1572327044
0.8888888889,0.6666666667,0.4285714286,0.3333333333,0,0.1428571429,0.4475138122,0.5109149309,0.6981132075
0.8888888889,0.303030303,0.2857142857,0.1666666667,0,0.07142857143,0.3895027624,0.5956999169,0.2767295597
0.8888888889,0.1212121212,0.7857142857,0.5,0,0.1428571429,0.3563535912,0.4389593112,0.3018867925
0.8888888889,0.4545454545,0.2857142857,0.5,0,0.8571428571,0.3674033149,0.4504096577,0.4968553459
0.8888888889,0.4242424242,0.4285714286,0.3333333333,0,0.2857142857,0.3370165746,0.4753335026,0.465408805
0.8888888889,0.7272727273,0.1428571429,0.3333333333,0,0.1428571429,0.3895027624,0.7211807664,0.1509433962
0.8888888889,0,0.3571428571,0.5,0,0.07142857143,0.3370165746,0.5186333619,0.1446540881
0.8888888889,0.3636363636,0.8571428571,0.5,0,0.1428571429,0.3508287293,0.3778019574,0.01886792453
0.8888888889,0.2424242424,0.07142857143,0.6666666667,0,0,0.3591160221,0.6721656083,0.534591195
0.8888888889,0.4545454545,0.07142857143,0.3333333333,0,0.1428571429,0.3839779006,0.696337827,0.2327044025
0.8888888889,0.1515151515,0.2857142857,0.3333333333,0,0.7857142857,0.3480662983,0.6873188874,0.2830188679
1,0.6666666667,0.3571428571,0.5,0,0,0.3425414365,0.4747658013,0.006289308176
1,0.2727272727,0.2857142857,0.8333333333,0,0.6428571429,0.2596685083,0.5687533935,0.9056603774
1,0.2121212121,0.3571428571,0.5,0,0.2857142857,0.2928176796,0.6157201391,0.06289308176
1,0.2121212121,0.07142857143,0.6666666667,0,0.2142857143,0.3093922652,0.5242521505,0.03144654088
1,0.0303030303,0.7142857143,0.5,0,0.07142857143,0.3425414365,0.3526754514,0.5031446541
1,0.9393939394,0.2142857143,0.6666666667,0,0.07142857143,0.2955801105,0.277543494,0.251572327
1,0.5757575758,1,0.6666666667,0,0.3571428571,0.2182320442,0.5012979463,0.9119496855
1,0.0303030303,0.3571428571,0.5,0,0.7142857143,0.270718232,0.6697670452,0.9182389937
1,0.1515151515,0.1428571429,0.5,0,0.8571428571,0.2458563536,0.6039619312,0.4905660377
1,0.4848484848,0.2142857143,0.5,0,0.07142857143,0.2320441989,0.358913554,0.01257861635
1,0.5151515152,0.1428571429,0.5,0,0.2857142857,0.3508287293,0.5287902587,0.04402515723
1,0.06060606061,0.7142857143,0.6666666667,0,0.1428571429,0.3011049724,0.6614850758,0.1006289308
1,0.3636363636,0.1428571429,0.3333333333,0,0.6428571429,0.3922651934,0.6855695842,0.5597484277
0,0.9696969697,0,0.1666666667,2,0,0.6906077348,0.2777600328,0.1194968553
0,0.1818181818,0,0.5,2,0.6428571429,0.6961325967,0.5738307913,0.7421383648
0,0.303030303,0.07142857143,0.1666666667,1,0.4285714286,0.7486187845,0.7182446495,0.1698113208
0,0.696969697,0.4285714286,0.1666666667,2,0.1428571429,0.7790055249,0.8165502435,0.3018867925
0,0.3636363636,0.7142857143,0.3333333333,1,0.4285714286,0.6602209945,0.5489980203,0.1635220126
0.1111111111,0.9393939394,0.2857142857,0.3333333333,1,0.1428571429,0.6243093923,0.7415817141,0.6981132075
0.1111111111,0.4242424242,0.7142857143,0.5,1,0.4285714286,0.5276243094,0.425889818,0.1698113208
0.1111111111,0.8787878788,0.5714285714,0.1666666667,1,0.07142857143,0.5165745856,0.6746309648,0.320754717
0.1111111111,0,0.8571428571,0.5,1,0.07142857143,0.5138121547,0.5662892625,0.5031446541
0.1111111111,0.1212121212,0.07142857143,0.3333333333,0,0.1428571429,0.6049723757,0.7416025252,0.1257861635
0.1111111111,0.2727272727,0.3571428571,0.1666666667,1,0.4285714286,0.6243093923,0.7853970786,0.1698113208
0.2222222222,0.4848484848,0.1428571429,0.3333333333,1,0.5,0.6215469613,0.5222316983,0.09433962264
0.2222222222,0.7878787879,0.1428571429,0.5,0,0.2857142857,0.5828729282,0.7545894011,0.3773584906
0.2222222222,0.6363636364,0,0.3333333333,0,0.2142857143,0.5966850829,0.6173582192,0.03144654088
0.2222222222,0.5454545455,0.2857142857,0,1,0,0.544198895,0.5713292469,0.5094339623
0.2222222222,0.7575757576,0.6428571429,0.3333333333,0,0,0.5193370166,0.4712635227,0
0.2222222222,0.09090909091,0.2857142857,0.3333333333,0,0.7857142857,0.5994475138,0.5150106349,0.5849056604
0.2222222222,0.2424242424,0.6428571429,0.3333333333,1,0.07142857143,0.5110497238,0.6418435087,0.4402515723
0.2222222222,0.6666666667,0.07142857143,0.3333333333,1,0.2857142857,0.5690607735,0.741476707,0.6855345912
0.3333333333,0.1515151515,0.2857142857,0.3333333333,1,0.07142857143,0.6049723757,0.5033063873,0.03773584906
0.3333333333,0.8181818182,0.4285714286,0.5,1,0.2857142857,0.4392265193,0.5072801318,0.06289308176
0.3333333333,0.5757575758,0.07142857143,0.3333333333,0,0.6428571429,0.546961326,0.6751928089,0.9245283019
0.3333333333,0.6060606061,0.1428571429,0.5,1,0.2857142857,0.5248618785,0.6248697106,0.2389937107
0.3333333333,0.3636363636,0.2857142857,0.3333333333,0,0.4285714286,0.5414364641,0.3590991013,0.3836477987
0.3333333333,0.9090909091,0.07142857143,0.3333333333,0,0.4285714286,0.4585635359,0.478941314,0.08176100629
0.3333333333,0.3636363636,0.2142857143,0.3333333333,1,0.07142857143,0.591160221,0.7917886457,0.5031446541
0.3333333333,0.4242424242,0.2857142857,0.1666666667,1,0.07142857143,0.6436464088,0.4346176361,0.5031446541
0.3333333333,0.9393939394,0.1428571429,0.5,2,0.4285714286,0.4972375691,0.6515289484,0.1698113208
0.3333333333,0.5454545455,0.7142857143,0.3333333333,0,0.4285714286,0.4972375691,0.695752386,0.9308176101
0.4444444444,0.2424242424,0.2857142857,0.5,1,0.07142857143,0.6022099448,0.4889247857,0.5031446541
0.4444444444,0.4848484848,0.6428571429,0.5,1,0.5,0.4723756906,0.38620045,0.09433962264
0.4444444444,0.2727272727,0,0.1666666667,0,0.4285714286,0.4364640884,0.388020064,0.3836477987
0.4444444444,0.5151515152,0.1428571429,0.1666666667,1,0.1428571429,0.5220994475,0.4533738756,0.6918238994
0.4444444444,0.3333333333,0.6428571429,0.6666666667,1,0.2857142857,0.6022099448,0.5157499351,0.5786163522
0.4444444444,0.4545454545,0.4285714286,0.3333333333,1,0.4285714286,0.4337016575,0.7224656244,0.8867924528
0.4444444444,0.3939393939,0.4285714286,0.3333333333,0,0.07142857143,0.4309392265,0.4784852065,0.5031446541
0.5555555556,0.6666666667,0.07142857143,0.5,1,0.4285714286,0.453038674,0.5765546075,0.3836477987
0.5555555556,0.06060606061,0.2857142857,0.1666666667,1,0.4285714286,0.4392265193,0.6339764411,0.1761006289
0.5555555556,0.696969697,0.07142857143,0.1666666667,1,0.4285714286,0.3812154696,0.6170854915,0.8867924528
0.5555555556,0.7272727273,0.07142857143,0.8333333333,0,0.5,0.4254143646,0.6539201289,0.7106918239
0.5555555556,0.6060606061,0.5714285714,0.3333333333,0,0.3571428571,0.4171270718,0.4269402329,0.05660377358
0.5555555556,0.3333333333,0.2857142857,0.3333333333,0,0.07142857143,0.5718232044,0.6417992556,0.320754717
0.5555555556,0.8181818182,0.2142857143,0.3333333333,1,0.07142857143,0.4171270718,0.5847156718,0.5031446541
0.5555555556,0.9090909091,0.07142857143,0.6666666667,0,0.4285714286,0.4668508287,0.6423586715,0.1635220126
0.5555555556,0.09090909091,0.4285714286,0.1666666667,1,0.2857142857,0.3701657459,0.5713316282,0.04402515723
0.5555555556,0.3939393939,0.6428571429,0.5,1,0.1428571429,0.4143646409,0.6094173616,0.2201257862
0.5555555556,0.1818181818,0.6428571429,0.3333333333,0,0,0.3950276243,0.479921561,0.534591195
0.5555555556,0.1212121212,0.2857142857,0.1666666667,0,0.4285714286,0.4392265193,0.3437186113,0.1698113208
0.5555555556,0.8787878788,0.7857142857,0.1666666667,1,0,0.4806629834,0.6318681403,0
0.5555555556,0.4848484848,0.1428571429,0.5,0,0.4285714286,0.4613259669,0.6215484196,0.1698113208
0.5555555556,0.5151515152,0.3571428571,0.5,0,0.3571428571,0.3756906077,0.6300243527,0.3081761006
0.5555555556,0.3939393939,0,0.3333333333,1,0.1428571429,0.4116022099,0.3925974132,0.2201257862
0.5555555556,0.8484848485,0.4285714286,0.5,0,0.07142857143,0.3812154696,0.4919483173,0.4402515723
0.5555555556,0.6666666667,0,0.5,0,0,0.3867403315,0.3686679961,0.006289308176
0.5555555556,0.2424242424,0.7857142857,0.5,0,0.4285714286,0.4668508287,0.5560182598,0.1698113208
0.5555555556,0.4242424242,0.8571428571,0.6666666667,1,0.4285714286,0.4116022099,0.4595131249,0.2578616352
0.5555555556,0.3939393939,0.2857142857,0.3333333333,0,0.4285714286,0.3342541436,0.6029048729,0.1761006289
0.5555555556,0.6363636364,0.5714285714,0.3333333333,1,0.1428571429,0.4364640884,0.747957091,0.01886792453
0.6666666667,0.6666666667,0.3571428571,0.3333333333,1,0.4285714286,0.4060773481,0.5586959889,0.08805031447
0.6666666667,0.9090909091,0,0.5,0,0.4285714286,0.5082872928,0.4396678946,0.1635220126
0.6666666667,0.696969697,0.2857142857,0.3333333333,0,0.5,0.4447513812,0.5064188362,0.09433962264
0.6666666667,0.7272727273,0.4285714286,0.3333333333,0,0.2142857143,0.408839779,0.5199729521,0.2704402516
0.6666666667,0.1515151515,0.4285714286,0.3333333333,0,0.4285714286,0.3895027624,0.6676702735,0.7044025157
0.6666666667,0.7272727273,0.1428571429,0.5,0,0.2142857143,0.3370165746,0.6730264024,0.1132075472
0.6666666667,0.6060606061,0.3571428571,0.5,0,0.1428571429,0.4198895028,0.6206759296,0.1257861635
0.6666666667,0.3939393939,0.1428571429,0.6666666667,0,0.07142857143,0.4254143646,0.6090158511,0.1446540881
0.6666666667,0.3333333333,0.3571428571,0.5,0,0.2857142857,0.3259668508,0.6164843848,0.04402515723
0.6666666667,0,0.2857142857,0.1666666667,0,0.2857142857,0.5718232044,0.5580826313,0.465408805
0.6666666667,0.2727272727,0.4285714286,0.5,0,0.1428571429,0.4033149171,0.5856601441,0.2201257862
0.6666666667,0.0303030303,0.7142857143,0.3333333333,0,0.8571428571,0.3950276243,0.428901211,0.4842767296
0.6666666667,0.5151515152,0.2857142857,0.1666666667,0,0.2857142857,0.5662983425,0.5622639303,0.06289308176
0.6666666667,0.4545454545,0.7142857143,0.3333333333,0,0.07142857143,0.4116022099,0.271656458,0.01257861635
0.6666666667,0.1515151515,0.1428571429,0.1666666667,0,0.07142857143,0.3977900552,0.5857681758,0.320754717
0.6666666667,0.8484848485,0.8571428571,0.5,0,0.07142857143,0.3895027624,0.3847829211,0.251572327
0.6666666667,0.6666666667,0.5714285714,0.3333333333,0,0.2857142857,0.3038674033,0.633628036,0.3773584906
0.6666666667,0.7272727273,0.7142857143,0.6666666667,0,0.4285714286,0.3370165746,0.4497297902,0.1761006289
0.6666666667,0.5454545455,0.3571428571,0.3333333333,1,0,0.361878453,0.5088124754,0
0.6666666667,0.7272727273,0.2857142857,0.3333333333,0,0.4285714286,0.5220994475,0.6301883236,0.2578616352
0.6666666667,0.7272727273,0.2142857143,0.3333333333,0,0.7857142857,0.4668508287,0.6370528655,0.5849056604
0.6666666667,0.06060606061,0,0.5,2,0.07142857143,0.4005524862,0.5002810305,0.03773584906
0.6666666667,0.5454545455,0.07142857143,0.3333333333,1,0.4285714286,0.3287292818,0.7316441986,0.4716981132
0.7777777778,0.7575757576,0.07142857143,0.5,0,0.5714285714,0.3950276243,0.5396208715,0.106918239
0.7777777778,0.6363636364,0.6428571429,0.5,0,0.07142857143,0.4143646409,0.6411162839,0.251572327
0.7777777778,0.7575757576,0.7142857143,0.3333333333,0,0.07142857143,0.3011049724,0.4316652591,0.1446540881
0.7777777778,0.2424242424,0.2857142857,0.5,0,0.4285714286,0.3093922652,0.6076070448,0.8867924528
0.7777777778,0.5757575758,0.7142857143,0.3333333333,1,0,0.3563535912,0.3924388198,0.5094339623
0.7777777778,0.4242424242,0.6428571429,0.5,0,0,0.4171270718,0.5453365366,0.6540880503
0.7777777778,0.1818181818,0.2142857143,0.3333333333,0,0.2857142857,0.3066298343,0.555937604,0.04402515723
0.7777777778,0.6666666667,0.1428571429,0.5,0,0,0.3149171271,0.5551593988,0.5094339623
0.7777777778,0.0303030303,0.3571428571,0.5,0,0.07142857143,0.4171270718,0.5024939176,0.251572327
0.7777777778,0.5151515152,0.6428571429,0.5,0,0,0.5,0.01698163748,0.748427673
0.7777777778,0.1515151515,0,0.5,0,0,0.3121546961,0.4561298128,0
0.7777777778,0.5454545455,0.1428571429,0.5,0,0,0.2486187845,0.5990586552,0.1194968553
0.7777777778,0.1818181818,0.7142857143,0.5,0,0.2857142857,0.3093922652,0.4911987986,0.3773584906
0.7777777778,0.4848484848,0.2857142857,0.3333333333,1,0.1428571429,0.3425414365,0.5073341706,0.1257861635
0.7777777778,0.6666666667,0.6428571429,0.5,0,0.2857142857,0.3287292818,0.4415148344,0.06289308176
0.7777777778,0.7575757576,0.7142857143,0.5,0,0.07142857143,0.2872928177,0.3324754573,0.3144654088
0.8888888889,0.6363636364,1,0.5,0,0.4285714286,0.317679558,0.6103377671,0.1761006289
0.8888888889,0.1515151515,0.4285714286,0.3333333333,0,0.1428571429,0.4364640884,0.5612426881,0.1509433962
0.8888888889,0.5757575758,0.3571428571,0.5,0,0.2857142857,0.3121546961,0.6655145315,0.2389937107
0.8888888889,0.6060606061,0.7857142857,0.5,0,0.07142857143,0.4005524862,0.6098685888,0.0251572327
0.8888888889,0.06060606061,0.4285714286,0.3333333333,0,0.4285714286,0.3508287293,0.5089514985,0.8113207547
0.8888888889,0.3636363636,0.6428571429,0.6666666667,0,0.07142857143,0.4005524862,0.1794120469,0.2767295597
0.8888888889,0.5757575758,1,0.3333333333,0,0.4285714286,0.0248618785,0.800130159,0.4716981132
0.8888888889,0.696969697,0,0.6666666667,0,0.07142857143,0.3977900552,0.3450875171,0.2767295597
0.8888888889,0.4242424242,0.2857142857,0.6666666667,0,0.4285714286,0.3425414365,0.5712263953,0.3836477987
0.8888888889,0.1515151515,0.07142857143,0.5,0,0.1428571429,0.3508287293,0.6362482494,0.1006289308
0.8888888889,0.7575757576,0,0.5,0,0.7857142857,0.3093922652,0.6157216437,0.5849056604
0.8888888889,0.7272727273,0.4285714286,0.3333333333,0,0.1428571429,0.3563535912,0.6121747816,0.4779874214
0.8888888889,0.4242424242,0.5,0.6666666667,0,0.2857142857,0.1906077348,0.4006550349,0.06289308176
0.8888888889,0.7575757576,0.1428571429,0.3333333333,0,0.4285714286,0.3977900552,0.4227640018,0.1635220126
0.8888888889,0.1212121212,0.4285714286,0.3333333333,0,0,0.3149171271,0.5229227025,0.006289308176
0.8888888889,0.4545454545,0.3571428571,0.5,0,0,0.3674033149,0.7597646328,0.3899371069
1,0.8181818182,0,0.6666666667,0,0.6428571429,0.3038674033,0.1158976148,0.8490566038
1,0.8181818182,0.7857142857,0.1666666667,0,0,0.3922651934,0.5643027588,0.5094339623
1,0.7878787879,0.3571428571,0.5,0,0.1428571429,0.3038674033,0.4533468813,0.01886792453
1,0.1818181818,0.5714285714,0.3333333333,1,0.07142857143,0.3563535912,0.5947916958,0.01257861635
1,0.9090909091,0.6428571429,0.3333333333,0,0.07142857143,0.4364640884,0.2791981973,0.01257861635
1,0.9393939394,0.2142857143,0.5,0,0,0.3232044199,0.8024290576,0.1194968553
1,0.1818181818,0.07142857143,0.3333333333,0,0.07142857143,0.361878453,0.7383113719,0.320754717
1,0.2727272727,0.1428571429,0.5,0,0.1428571429,0.5055248619,0.5417229192,0.1257861635
1,0.2424242424,0.1428571429,0.3333333333,0,0,0.3950276243,0.3926060769,0.1194968553
1,0.0303030303,0.5714285714,0.3333333333,0,0.1428571429,0.3812154696,0.5118867312,0.1257861635
1,0.4545454545,0.3571428571,0.5,0,0.2142857143,0.3066298343,0.457254431,0.2704402516
1,0,0.8571428571,0.6666666667,1,0.4285714286,0.3397790055,0.4220832652,0.07547169811
0,0.3333333333,0,0.5,1,0.1428571429,0.635359116,0.4619675192,0.05031446541
0,0.7575757576,0.07142857143,0.1666666667,1,0,0.7845303867,0.8644068339,0
0,0.2727272727,0.5714285714,0.1666666667,1,0.07142857143,0.7154696133,0.5603772852,0.01257861635
0,0.09090909091,0.2142857143,0.1666666667,2,0,0.5552486188,0.6109509786,0
0,0.1515151515,0,0.1666666667,2,0.2857142857,0.5138121547,0.5051692677,0.7232704403
0.1111111111,0.4848484848,0,0.1666666667,2,0.1428571429,0.544198895,0.5406195155,0.1257861635
0.1111111111,0.8484848485,0.3571428571,0.3333333333,0,0.2142857143,0.6436464088,0.8029954254,0.2704402516
0.1111111111,0.1818181818,0.07142857143,0.1666666667,0,0.07142857143,0.6022099448,0.583567375,0.3647798742
0.1111111111,0.7878787879,0.07142857143,0.3333333333,1,0.07142857143,0.773480663,0.5307601339,0.5031446541
0.1111111111,0.5757575758,0.7857142857,0.3333333333,0,0.07142857143,0.6906077348,0.6882911292,0.5031446541
0.2222222222,0.8181818182,0.3571428571,0.3333333333,0,0.07142857143,0.3011049724,0.4858718588,0.251572327
0.2222222222,0.6060606061,0.7857142857,0.5,1,0.07142857143,0.5580110497,0.7432126417,0.3144654088
0.2222222222,0.9090909091,0.4285714286,0.3333333333,0,0.4285714286,0.5524861878,0.6519752484,0.1698113208
0.2222222222,0.8787878788,0.07142857143,0.1666666667,0,0,0.6077348066,0.6101943805,0.5094339623
0.2222222222,0.1212121212,0.4285714286,0.3333333333,1,0.07142857143,0.5497237569,0.4508152024,0.01257861635
0.2222222222,0.06060606061,0.07142857143,0.3333333333,0,0.4285714286,0.6546961326,0.663268178,0.2578616352
0.2222222222,0.6666666667,0.7857142857,0.1666666667,0,0.1428571429,0.6464088398,0.8210337908,0.2327044025
0.2222222222,0.4545454545,0.3571428571,0.3333333333,1,0.4285714286,0.5165745856,0.8403698354,0.08805031447
0.3333333333,0.5454545455,0.4285714286,0.3333333333,0,0,0.4972375691,0.644267641,0.3899371069
0.3333333333,0.696969697,0.7142857143,0.1666666667,0,0.07142857143,0.5745856354,0.4734770738,0.5031446541
0.3333333333,0.2424242424,0.2857142857,0.1666666667,0,0.4285714286,0.6104972376,0.5778145483,0.1635220126
0.3333333333,0.8484848485,0.5714285714,0.1666666667,1,0,0.5248618785,0.4983398321,0.3899371069
0.3333333333,1,0.6428571429,0.5,0,0.6428571429,0.6049723757,0.6144943571,0.8490566038
0.3333333333,0.09090909091,0.1428571429,0.1666666667,0,0.4285714286,0.4972375691,0.5564249875,0.1698113208
0.3333333333,0.0303030303,0.2142857143,0.3333333333,1,0.1428571429,0.6270718232,0.4245819247,0.3018867925
0.3333333333,0.9393939394,0.5714285714,0,1,0,0.5,0.7428299742,0.2893081761
0.3333333333,0.1818181818,0.4285714286,0.1666666667,0,0,0.5055248619,0.4935172718,0.3899371069
0.3333333333,0.9696969697,0.7857142857,0.5,0,0.5714285714,0.5248618785,0.7434886535,0.9371069182
0.3333333333,0,0.4285714286,0.1666666667,0,0.07142857143,0.4917127072,0.5557278001,0.320754717
0.3333333333,0.7272727273,0.3571428571,0.3333333333,0,0.2142857143,0.5110497238,0.7798318295,0.9433962264
0.4444444444,0.6666666667,0,0.1666666667,0,0.5,0.4889502762,0.3443044175,0.09433962264
0.4444444444,0.8181818182,0.3571428571,0.1666666667,0,0.4285714286,0.4254143646,0.6245964367,0.1698113208
0.4444444444,0.6060606061,0.2857142857,0.5,1,0.07142857143,0.4502762431,0.5368063881,0.5031446541
0.4444444444,0.4848484848,0.3571428571,0.3333333333,1,0.07142857143,0.5331491713,0.6569881229,0.2012578616
0.4444444444,0.2424242424,0.8571428571,0.3333333333,0,0.07142857143,0.4779005525,0.4601656045,0.01257861635
0.4444444444,0.06060606061,0.4285714286,0.3333333333,0,0,0.5,0.68449162,0.3962264151
0.4444444444,0.1212121212,0.6428571429,0.5,1,0.2142857143,0.4944751381,0.5125085999,0.2704402516
0.4444444444,0.09090909091,0.6428571429,0.5,1,0.8571428571,0.4613259669,0.6118267484,0.4842767296
0.5555555556,0.7575757576,0.4285714286,0.3333333333,0,0,0.4696132597,0.7040916434,0.3962264151
0.5555555556,0.696969697,0.07142857143,0.3333333333,0,0.4285714286,0.408839779,0.5955795536,0.08176100629
0.5555555556,0.0303030303,0.8571428571,0.5,1,0.4285714286,0.5082872928,0.3030671198,0.1698113208
0.5555555556,1,0.6428571429,0.5,1,0.4285714286,0.4917127072,0.4471825807,0.9308176101
0.5555555556,0.3636363636,0.1428571429,0.3333333333,0,0.6428571429,0.4806629834,0.6595081527,0.8490566038
0.5555555556,0.5151515152,0.3571428571,0.3333333333,0,0.2857142857,0.5055248619,0.8552169246,0.5786163522
0.5555555556,0.8787878788,0.3571428571,0.5,0,0.07142857143,0.4116022099,0.6769443615,0.01257861635
0.5555555556,0.9393939394,0.3571428571,0.3333333333,0,0.07142857143,0.4944751381,0.5685868494,0.320754717
0.5555555556,0.09090909091,0.07142857143,0.3333333333,0,0.07142857143,0.4779005525,0.7465474528,0.4402515723
0.5555555556,0.7272727273,0.3571428571,0.5,0,0.07142857143,0.5497237569,0.6018870947,0.5031446541
0.5555555556,0,0.07142857143,0.5,0,0.8571428571,0.4585635359,0.6551385064,0.6289308176
0.5555555556,0.7878787879,0.4285714286,0.5,0,0,0.4834254144,0.8079952989,0.5094339623
0.5555555556,0.6363636364,0.1428571429,0.3333333333,0,0.7857142857,0.4254143646,0.6094691608,0.5849056604
0.5555555556,0.5757575758,0.1428571429,0.1666666667,1,0.4285714286,0.4751381215,0.703091172,0.3836477987
0.5555555556,0.3939393939,0.7142857143,0.5,0,0.5714285714,0.4806629834,0.457320158,0.4088050314
0.5555555556,0.6060606061,0,0.3333333333,0,0,0.4033149171,0.5590417031,0.1194968553
0.5555555556,0.9090909091,0.2857142857,0.3333333333,0,0,0.4475138122,0.6402163885,0.5094339623
